user_id,item_id,recommend,posted year,sentiment_analysis
76561198036742033,241930,True,2015,2.0
76561198036742033,4920,True,2014,2.0
76561198036742033,22380,True,2013,2.0
76561198060029466,211420,True,2014,0.0
orphoftheabyss,236430,True,2014,2.0
Orphaned,570,True,2013,2.0
76561197966298550,303210,True,2015,2.0
ComputerTheGamer,304930,True,2014,2.0
ComputerTheGamer,16730,False,2014,2.0
ComputerTheGamer,271590,True,2015,2.0
ComputerTheGamer,218620,False,2015,2.0
ComputerTheGamer,440,True,2015,2.0
frozout,34900,False,2014,2.0
76561198062385314,24740,True,2014,2.0
76561198102485241,206420,True,2015,1.0
cbxkapil,208200,True,2015,2.0
UAMOOSE,219640,True,2015,1.0
UAMOOSE,227700,True,2015,1.0
76561198086139632,222880,True,2015,2.0
76561198086139632,236390,True,2014,2.0
76561198045467294,207610,True,2015,2.0
76561198045467294,72850,True,2015,2.0
Fox_Hanyou_Mikoto,55230,True,2014,0.0
76561198082177323,264610,True,2015,2.0
76561198082177323,49520,True,2015,2.0
76561198134824579,332310,True,2015,2.0
76561198134824579,335240,True,2015,2.0
76561198134824579,313690,True,2015,2.0
SvnK7,63380,True,2014,2.0
76561198074311354,72850,True,2014,2.0
samsul,245550,True,2015,2.0
palelord,201810,True,2014,0.0
76561198042193560,270550,True,2014,2.0
pandaaus,242860,True,2014,2.0
Pandaliti,105600,True,2012,0.0
Ronnieandfriendsthatarecool,440,True,2013,2.0
76561198062139862,44350,True,2014,2.0
76561198067265748,271500,True,2014,2.0
panelata,4560,True,2014,2.0
Lintai,214560,True,2014,2.0
76561197999140519,72850,True,2014,2.0
paddy3450,225080,True,2014,1.0
76561198029634836,313372,True,2015,1.0
76561198029634836,316410,True,2015,1.0
76561198029634836,440,True,2015,1.0
76561198029634836,8870,True,2015,1.0
76561198077512503,72850,True,2014,0.0
76561198077512503,228280,True,2014,0.0
sunstudios,280040,True,2015,2.0
papakimple,221100,True,2014,0.0
76561198043909489,31290,True,2015,2.0
Nexu-Kun,730,True,2014,1.0
391204566,4920,True,2012,1.0
cyroblade,211420,True,2014,1.0
cyroblade,236430,True,2014,1.0
76561198004669632,354640,False,2015,2.0
76561198004669632,346900,False,2015,2.0
76561198004669632,218410,True,2014,2.0
76561198004669632,206190,True,2013,2.0
parkachu,232090,True,2015,2.0
alphatilde,440,True,2011,2.0
Alirayzack,55230,True,2014,2.0
Alirayzack,220240,True,2014,2.0
Alirayzack,8190,True,2013,2.0
pc1000,322170,True,2015,2.0
popojoe,243470,False,2014,2.0
PatSWAG,274620,False,2014,2.0
PatSWAG,333930,True,2015,2.0
Pdhelliot,212680,True,2014,2.0
76561198108452739,550,True,2014,1.0
76561198108452739,222900,True,2015,1.0
76561198079023082,221260,True,2014,2.0
76561198047956258,304050,True,2015,2.0
Howaboutsomegoodoldsuicide,209160,False,2014,1.0
76561198080272652,570,True,2015,2.0
GGarry,221100,True,2014,0.0
kekmanzzzz,730,True,2014,2.0
76561198040385787,402180,True,2015,0.0
mexicanburritobandito,4000,True,2014,2.0
deathtotraitors777,296710,True,2015,2.0
anpepo,107410,True,2014,2.0
76561198093156182,206190,True,2014,2.0
76561198093156182,105600,True,2014,2.0
76561198093156182,440,True,2014,2.0
76561198093156182,4000,True,2014,2.0
76561198042409394,265930,True,2014,1.0
76561198046740784,221100,False,2015,0.0
76561198046740784,299360,True,2015,0.0
76561198046740784,223710,False,2014,0.0
76561198065340949,251570,True,2015,2.0
F22Flipside,730,True,2015,2.0
76561198070015638,271590,True,2015,2.0
76561198033883965,48700,True,2013,2.0
Phasmore,224600,False,2014,0.0
76561198056545854,49520,True,2014,2.0
PhlexOG,230230,True,2015,1.0
76561198045006942,209650,True,2015,2.0
76561198045006942,9900,True,2014,2.0
doridoridoridori,268420,True,2014,1.0
76561198065554374,49520,True,2014,2.0
piedude,286340,True,2014,2.0
piedude,255710,True,2015,2.0
piedude,263280,True,2014,2.0
piedude,271360,True,2015,2.0
piedude,215470,True,2012,2.0
PigdogGetSome,232090,True,2015,2.0
PigdogGetSome,238960,True,2015,2.0
PigdogGetSome,105600,True,2014,2.0
G3T_0N_M4H_L3V3L_5KRU3,51100,False,2015,1.0
ThePinchyParable,221910,True,2015,2.0
kingpineapyula,271290,True,2014,1.0
kingpineapyula,244850,True,2015,1.0
pingas4daysbruv,730,True,2015,2.0
76561198047245194,730,True,2013,2.0
76561198081613852,730,True,2014,2.0
76561198065916658,113400,True,2015,2.0
76561198065951763,346110,True,2015,2.0
76561198065951763,259080,True,2015,2.0
pandanz,249130,True,2015,2.0
arcra_bobinson,291550,True,2015,2.0
arcra_bobinson,360730,True,2015,2.0
honkychonky,222880,True,2015,0.0
honkychonky,72850,True,2014,0.0
honkychonky,236850,True,2014,0.0
honkychonky,325610,True,2015,0.0
hihihello1234,323370,True,2015,2.0
76561198107093846,440,True,2014,0.0
76561198067799997,72850,True,2013,2.0
pizzadude04,730,True,2013,2.0
pizzadude04,105600,True,2014,2.0
76561198043082457,404480,True,2015,2.0
76561198042243844,209080,True,2013,0.0
sananaderi,7670,True,2015,2.0
sananaderi,214933,True,2015,2.0
stopstealingmyurlnames,233450,True,2014,0.0
playerqwerty,271590,True,2015,2.0
Playerupjack,358960,True,2015,2.0
Playerupjack,282440,True,2015,2.0
PlushTurtle,35450,True,2013,0.0
PlushTurtle,550,True,2013,0.0
PlushTurtle,226700,False,2013,0.0
PlushTurtle,42920,False,2012,0.0
plutopass,391540,True,2015,2.0
plutopass,211820,True,2014,2.0
panda2349,4000,True,2014,2.0
valeiskill,730,True,2015,0.0
valeiskill,236390,True,2014,0.0
76561198042647341,208650,True,2015,0.0
mentipede,47890,True,2014,1.0
DeadNiggaStorage,202170,True,2013,1.0
DeadNiggaStorage,220240,True,2013,1.0
skyfii,200210,True,2014,0.0
chipotleez,224540,True,2013,2.0
76561198030578877,236390,True,2014,2.0
76561198030578877,440,True,2014,2.0
snoopfogg,440,False,2014,0.0
sbeeziz,47790,False,2013,2.0
sbeeziz,218230,True,2013,2.0
Pork_Sausage,224540,False,2013,0.0
porticoo,336520,False,2015,2.0
76561198079107907,222900,True,2015,1.0
76561198079107907,374570,True,2015,1.0
76561198079107907,730,True,2015,1.0
76561198078584463,218620,True,2014,1.0
76561198078584463,331900,True,2015,1.0
76561198078584463,384021,True,2015,1.0
76561198078584463,313120,True,2015,1.0
propablynotbatman,282440,True,2015,2.0
propablynotbatman,107410,True,2014,2.0
potternerd,9480,True,2015,2.0
Victorypower,230410,True,2014,2.0
Victorypower,222900,True,2014,2.0
Victorypower,70000,False,2014,2.0
76561198045635178,550,True,2014,1.0
phd_greg,239030,True,2013,0.0
76561198077794054,218230,True,2012,2.0
POKESTEAM,252490,True,2015,2.0
SpyLab,218620,True,2013,1.0
SpyLab,230410,True,2014,1.0
SoloWing3844,2600,True,2012,2.0
76561198055511400,233450,True,2015,2.0
GrumpyFoxx,4920,True,2014,1.0
76561198068408128,49520,True,2015,2.0
76561197981959164,220,True,2014,2.0
76561197981959164,237110,True,2014,2.0
Pro2rk,570,True,2014,2.0
proffink,730,True,2015,2.0
ProfCuddles,105600,True,2015,2.0
JohnMotherfuckingWick,204360,True,2014,2.0
JohnMotherfuckingWick,244770,False,2014,2.0
JohnMotherfuckingWick,319910,False,2015,2.0
JohnMotherfuckingWick,224480,True,2014,2.0
JohnMotherfuckingWick,242050,True,2014,2.0
76561198057210491,377160,True,2015,2.0
PROGAMER963,70000,False,2013,1.0
76561198042772771,256290,True,2014,2.0
76561198127901075,4000,True,2015,2.0
76561198060201321,252490,True,2014,2.0
76561198060201321,304050,True,2015,2.0
76561198060201321,270550,True,2014,2.0
76561198064484479,19900,True,2014,2.0
76561198064484479,35480,True,2014,2.0
76561198064484479,237930,True,2015,2.0
76561198064484479,224600,True,2014,2.0
76561198064484479,204300,True,2015,2.0
murdadar,226700,False,2014,2.0
murdadar,49520,True,2014,2.0
murdadar,63380,True,2013,2.0
76561198052998016,244450,True,2014,0.0
aldwinsanity,33230,True,2014,2.0
76561198093656407,200510,True,2015,2.0
Putnum,96100,True,2014,1.0
76561198065569809,286340,True,2015,2.0
76561198067136187,4000,True,2014,2.0
76561198067136187,105600,True,2014,2.0
76561198074878548,42910,True,2014,2.0
some_sorta_pie,201790,True,2014,2.0
PyrusZodiac,440,True,2014,0.0
76561198063499902,218620,True,2015,2.0
76561198028501698,440,True,2014,2.0
76561198045640612,22000,True,2013,2.0
queenaphrodite,271590,True,2015,2.0
quichie,299360,True,2015,2.0
DerPlays,236390,True,2015,2.0
76561198122488761,400,True,2014,2.0
76561198122488761,620,True,2014,2.0
johnnysydney,50300,True,2014,2.0
76561198050800057,222900,True,2014,2.0
76561198050800057,42910,True,2014,2.0
76561198050800057,214950,True,2014,2.0
psyfoe,570,True,2014,0.0
psyfoe,240320,False,2014,0.0
R4ND3M,346110,True,2015,2.0
R4ND3M,200260,True,2013,2.0
tim_tamz,22380,True,2014,2.0
RadicalRevy,318530,True,2015,2.0
Raemond,730,True,2015,0.0
76561198015179413,346110,False,2015,2.0
76561198015179413,24200,True,2014,2.0
76561198106214198,440,True,2014,2.0
rRUBIXx,236390,True,2013,1.0
76561198011773496,291480,False,2014,2.0
welcometosuplexcity,24960,True,2015,2.0
Ra1der,209000,True,2014,2.0
RamboHawk,304410,True,2015,1.0
RamboHawk,263200,False,2014,1.0
76561198026055531,312530,True,2015,2.0
freshafcakes,105450,True,2015,2.0
Ranev,730,True,2014,2.0
Ranev,440,True,2014,2.0
Ranev,239820,True,2014,2.0
flippy12343,218230,True,2014,1.0
flippy12343,1250,True,2014,1.0
Ranev,6060,True,2014,2.0
Ranev,10180,True,2013,2.0
76561198083006888,374570,True,2015,2.0
76561198061857771,227940,False,2014,0.0
76561198061857771,304050,False,2015,0.0
76561198061857771,252490,False,2014,0.0
oopashfdiohasld,212180,False,2014,1.0
LordRascus,354850,False,2015,2.0
LordRascus,233720,True,2015,2.0
76561198028390064,730,True,2014,2.0
76561198084519825,49520,True,2014,0.0
76561198084519825,4000,True,2014,0.0
76561198078069199,221100,False,2014,1.0
76561198071102818,233130,True,2015,0.0
fashathefish,253710,False,2014,0.0
korax777,730,True,2015,2.0
76561198045940593,200510,True,2014,2.0
RebellionRob,214950,True,2013,2.0
Tacos4Lyfe,299460,True,2015,2.0
Tacos4Lyfe,287700,True,2015,2.0
76561197994830976,348380,False,2015,0.0
reddayesocks,335300,True,2015,0.0
reddayesocks,220200,True,2014,0.0
reddayesocks,19680,True,2015,0.0
reddayesocks,391540,True,2015,0.0
GangrapeGoodnight,323470,True,2015,2.0
GangrapeGoodnight,244210,False,2014,2.0
GangrapeGoodnight,242920,False,2014,2.0
redlei,440,True,2013,2.0
redlei,240,True,2013,2.0
pajelder,38830,False,2014,0.0
Raegiii,206610,False,2014,0.0
Raegiii,354640,True,2015,0.0
Raegiii,220780,True,2014,0.0
registeredso,730,True,2014,2.0
registeredso,339280,False,2015,2.0
registeredso,386360,True,2015,2.0
76561198060461230,222900,False,2014,0.0
76561198043112708,63380,True,2014,2.0
76561198043112708,219150,True,2014,2.0
76561198043112708,231160,True,2014,2.0
76561198043112708,222730,True,2013,2.0
remyau,238960,True,2015,2.0
76561198028403692,570,True,2013,1.0
Repukeable,291550,True,2015,2.0
commanderj13,221380,True,2014,2.0
reservegoalie,7940,True,2014,1.0
blaKcat,235800,True,2013,1.0
raccoonsunite,42680,True,2014,2.0
raccoonsunite,245130,False,2014,2.0
Izanagi_No_Okami_Nyan,218620,True,2014,2.0
76561198066693819,99900,True,2013,2.0
Kingretroofswagland,218060,True,2014,2.0
Kingretroofswagland,220,True,2014,2.0
76561198035721155,56400,True,2014,2.0
76561198027488037,105600,True,2015,0.0
ThePhantomoftheDamned,440,True,2014,2.0
ThePhantomoftheDamned,218620,True,2014,2.0
ThePhantomoftheDamned,24240,True,2014,2.0
76561198034319577,202170,True,2013,2.0
76561198034319577,105600,True,2013,2.0
TXVExterminator,241640,True,2013,2.0
ryryguy,203160,True,2013,1.0
Rhysy2706,241930,True,2014,2.0
Rhysy2706,211420,True,2015,2.0
Rhysy2706,234190,True,2015,2.0
Rhysy2706,50300,True,2014,2.0
Rhysy2706,440,True,2014,2.0
Rhyzak,366660,True,2015,1.0
BlackReaperHei,41700,True,2013,2.0
76561198046324554,228260,True,2015,2.0
76561198078210923,221100,True,2014,2.0
76561198078210923,13210,True,2014,2.0
rich_,730,True,2015,1.0
RikardCS,243870,True,2014,2.0
RickHasThreeDicks,730,True,2015,0.0
76561198064675833,218620,True,2014,2.0
76561198064675833,221100,True,2013,2.0
76561198064675833,107410,True,2014,2.0
riletyface,295110,False,2015,2.0
riletyface,730,True,2015,2.0
riletyface,230410,True,2014,2.0
riletyface,550,True,2014,2.0
76561198098163147,440,True,2014,2.0
Rivenscry,218620,True,2014,2.0
76561198067315765,259080,False,2013,2.0
76561198067315765,208090,True,2014,2.0
76561198071183031,4000,True,2015,2.0
76561198071183031,218620,True,2015,2.0
76561198085668153,730,True,2015,2.0
robenspannari,353360,True,2015,0.0
76561198096137714,333930,True,2015,2.0
rockjond,203210,True,2014,2.0
76561198045431856,440,True,2015,2.0
76561198045431856,247020,True,2015,2.0
76561198087589643,440,True,2015,2.0
76561198087589643,206190,True,2014,2.0
76561198046538902,440,True,2014,1.0
snakeapple,269390,False,2014,0.0
mrjaksauce,7510,True,2013,2.0
mrjaksauce,104900,True,2014,2.0
mrjaksauce,440,True,2012,2.0
TheFatScout,294160,True,2015,2.0
rokudoan,335240,True,2015,2.0
roman90009,94200,True,2011,2.0
romro,105600,True,2015,2.0
76561198068105663,250320,True,2014,2.0
Nadarrus,17080,True,2014,2.0
76561198051672637,570,True,2013,2.0
76561198087310986,72850,True,2014,2.0
76561198087310986,221640,True,2013,2.0
luaenrike,212480,True,2015,1.0
Roseonfire,255710,True,2015,1.0
76561198049955631,211820,True,2013,2.0
rowjack1993,331670,True,2015,2.0
gempal,253920,True,2014,2.0
gempal,274290,True,2014,2.0
gempal,20510,False,2014,2.0
Rubbercube,730,True,2015,2.0
Rubbercube,113200,True,2014,2.0
Rubbercube,730,True,2015,2.0
Rubbercube,261180,True,2014,2.0
Rubbercube,304930,False,2015,2.0
Rubbercube,4000,False,2014,2.0
76561198080457018,218230,True,2014,2.0
76561198080457018,13140,True,2013,2.0
76561198080457018,252490,True,2014,2.0
76561198091126167,4000,True,2014,2.0
76561198078828166,49520,True,2013,2.0
rulthariuz,227160,False,2014,2.0
Runir,259080,True,2013,2.0
76561198070677788,9900,True,2014,0.0
76561198039832932,224260,True,2015,0.0
76561198039832932,304930,True,2015,0.0
76561198039832932,280790,True,2015,0.0
76561198039832932,207140,True,2015,0.0
76561198039832932,4000,True,2015,0.0
76561198039832932,570,True,2014,0.0
ruxton,246090,True,2015,0.0
Ruzzbug,212680,True,2014,2.0
ryanchuabacon,49520,True,2014,0.0
76561198050731371,268750,True,2014,0.0
76561198050626210,264710,True,2015,2.0
rryder,243870,False,2014,2.0
Rysterr,252490,True,2014,2.0
OneEyedWolf,218620,True,2015,2.0
OneEyedWolf,550,True,2013,2.0
OneEyedWolf,207230,False,2013,2.0
SgtCwispy,44320,True,2013,1.0
SgtCwispy,252950,True,2015,1.0
SgtCwispy,72850,True,2014,1.0
thefailgrenade,265930,True,2014,2.0
SpookySpazo,301520,True,2015,2.0
FuckingWallNuts,304930,True,2014,2.0
frompanem,72850,True,2015,1.0
76561198025231200,203140,True,2014,2.0
76561198025231200,8870,True,2014,2.0
76561198108415635,105600,True,2015,2.0
EPICTIME,91310,True,2014,0.0
EPICTIME,224480,True,2014,0.0
EPICTIME,240,True,2014,0.0
Saephin,268750,True,2014,2.0
Saephin,248820,True,2014,2.0
Saephin,238960,True,2014,2.0
Saephin,107100,True,2013,2.0
Saephin,56400,True,2012,2.0
76561198070572729,306130,False,2015,2.0
TM87KEK,360870,True,2015,0.0
BokuNoSekai,730,True,2015,0.0
BokuNoSekai,239030,True,2014,0.0
76561198085660316,730,True,2015,2.0
76561198075020222,380600,True,2015,2.0
salmonaus,55230,True,2013,2.0
salmonaus,49520,True,2013,2.0
salmonaus,8980,True,2013,2.0
76561198062110429,377160,True,2015,0.0
SambaWarKiddo,238320,True,2014,2.0
SambaWarKiddo,6550,True,2014,2.0
SambaWarKiddo,206420,True,2013,2.0
Sick_Sim,218230,True,2014,2.0
76561198089509654,221100,False,2015,2.0
76561198089509654,33930,True,2015,2.0
76561198087854030,230410,True,2014,2.0
76561198050680344,218620,False,2015,2.0
76561198107130734,730,True,2014,1.0
sanaret,310360,True,2015,0.0
SandvichMan,236430,True,2014,1.0
Armedxxp,326410,True,2015,2.0
gjgfuj,321060,True,2015,2.0
gjgfuj,8930,True,2015,2.0
gjgfuj,321060,True,2015,2.0
Mr_samurai_man,248820,True,2015,1.0
Mr_samurai_man,49520,True,2015,1.0
heyitissantooo,40800,True,2013,1.0
heyitissantooo,41600,True,2011,1.0
flamelight,270210,True,2014,2.0
stksam,730,True,2014,2.0
stksam,319630,True,2015,2.0
splitdip,206420,True,2014,2.0
p893629682,334230,True,2015,2.0
p893629682,8870,True,2015,2.0
p893629682,230410,True,2013,2.0
p893629682,363970,False,2015,2.0
76561198068204503,1520,True,2014,0.0
pigmysaladpie,206210,True,2015,2.0
-SatansLittleHelper-,730,True,2015,2.0
76561198056772858,730,True,2015,1.0
killjoy149,233450,True,2014,2.0
killjoy149,282140,True,2015,2.0
76561198084878187,218620,True,2014,2.0
76561198034223204,7670,True,2014,2.0
76561198090446169,230410,True,2014,2.0
saviscool,730,True,2012,2.0
sonyghazi,730,True,2015,1.0
76561198091613577,251170,False,2015,2.0
76561197989758447,224600,False,2015,0.0
76561197989758447,49520,True,2014,0.0
76561198016487628,252490,True,2014,1.0
thesynna,218230,True,2014,1.0
thesynna,209870,True,2014,1.0
scoot88,113200,True,2014,2.0
Effied,440,True,2014,1.0
Effied,243870,True,2014,1.0
76561198000694266,323500,False,2014,2.0
worldtradecentre,51100,True,2014,2.0
worldtradecentre,211820,True,2013,2.0
sealyx,332570,True,2015,2.0
76561198055853856,730,True,2015,1.0
76561198055853856,570,True,2015,1.0
seblyftw,48720,True,2013,2.0
seblyftw,440,True,2014,2.0
76561198174303610,304050,False,2015,2.0
76561198174303610,346010,True,2015,2.0
76561198065043410,265630,True,2014,0.0
76561198082666592,730,True,2015,1.0
76561198052805342,39000,True,2015,2.0
HOGANKWOK,317400,True,2015,0.0
HOGANKWOK,252530,True,2015,0.0
HOGANKWOK,730,True,2015,0.0
HOGANKWOK,271590,True,2015,0.0
senpai_the_slutty,271590,False,2015,1.0
486259317,332800,True,2014,0.0
486259317,312990,True,2014,0.0
486259317,4000,True,2014,0.0
sergei_from_kazakhstan,12810,True,2011,0.0
SchmokeZ,730,True,2015,2.0
76561198034392042,313340,True,2014,2.0
76561198034392042,265300,True,2015,2.0
76561198034392042,221910,True,2014,2.0
76561198034392042,224460,True,2014,2.0
76561198034392042,107100,True,2014,2.0
76561198034392042,219890,True,2014,2.0
76561198045476116,48700,True,2014,1.0
lescrepe,232790,False,2014,2.0
lescrepe,219150,True,2014,2.0
lescrepe,620,True,2014,2.0
lescrepe,48000,True,2014,2.0
Sgtcook,369200,True,2015,2.0
Sgtcook,4000,True,2015,2.0
1stpionpaul,321300,True,2015,2.0
76561197991856503,440,True,2011,2.0
shockwave760,224260,True,2013,2.0
shockwave760,104700,True,2013,2.0
Shabutie_,335330,False,2015,1.0
76561198063986589,17080,True,2014,2.0
shadimar6969,218620,True,2015,2.0
seveneightnine,301520,False,2014,2.0
seveneightnine,4920,True,2014,2.0
seveneightnine,252490,True,2014,2.0
ShadowKnight332,38720,True,2013,2.0
ShadowKnight332,221640,True,2014,2.0
shadowpulse29,33220,False,2015,2.0
shadowpulse29,334230,True,2015,2.0
shadowpulse29,263980,True,2015,2.0
shadowpulse29,310370,True,2015,2.0
shadowpulse29,250420,True,2014,2.0
Man_Bear_Shark,218620,True,2014,1.0
Elementico,322330,True,2015,1.0
76561198065304760,295110,False,2015,1.0
shanedee,265210,True,2013,2.0
76561198054978091,440,True,2014,2.0
76561198049796309,440,True,2015,1.0
76561198049796309,248570,True,2015,1.0
76561198049796309,72850,True,2014,1.0
TheHomePage,218230,True,2015,2.0
Shatteredflame,208090,True,2014,2.0
gottabesaints,730,True,2013,1.0
76561198007309128,202970,False,2012,0.0
76561198085080390,271590,True,2015,2.0
76561198085080390,440,True,2013,2.0
SheriffMcCringle,8190,True,2014,2.0
chmoru1471,570,True,2014,2.0
ShiFt-exe,265930,True,2014,2.0
ShiFt-exe,730,True,2014,2.0
76561198025979243,730,True,2014,2.0
Shiftyyyyyyyyy,570,True,2013,2.0
76561198004011791,10680,False,2013,2.0
Shivosky,8930,True,2015,2.0
76561198073796378,245170,True,2015,1.0
76561198073796378,730,True,2015,1.0
robotcoyote,239350,True,2014,0.0
76561198044666616,72850,True,2015,1.0
76561198081436358,233250,True,2014,1.0
76561198044592183,307880,True,2015,2.0
Shredderman962,63380,True,2014,2.0
Shredderman962,7670,True,2014,2.0
Shredderman962,22380,True,2014,2.0
Shredderman962,263960,True,2014,2.0
76561197992643903,105430,True,2012,2.0
akamexxswag,105600,True,2015,2.0
impurepaladin,252490,False,2015,1.0
impurepaladin,219640,True,2015,1.0
1silentsniper1,41800,True,2011,1.0
silentAggressor,24960,True,2011,0.0
PRsvn,570,True,2013,2.0
PRsvn,223710,True,2014,2.0
76561198046917409,440,True,2014,2.0
76561198067439927,204100,True,2014,2.0
Simas1,227940,True,2015,1.0
whisperrrrrrr,211820,True,2014,2.0
survivormaster,252490,True,2014,2.0
survivormaster,251570,True,2014,2.0
76561198000167222,730,True,2015,2.0
76561198058539753,105600,True,2015,2.0
the_meat_shield,220050,False,2014,2.0
the_meat_shield,239820,True,2014,2.0
sirmalcolm,2450,True,2012,2.0
76561198062236203,227940,True,2015,2.0
ybot27,282440,True,2014,2.0
76561198067559117,17410,True,2014,2.0
76561198035605178,218620,True,2014,2.0
sirzabblepants,227300,True,2014,0.0
76561198013149300,255710,True,2015,2.0
76561198013149300,201510,False,2015,2.0
SirexPower,315430,False,2015,1.0
76561197992681922,385770,True,2015,0.0
76561197992681922,339400,True,2015,0.0
Alex5763,4000,True,2014,1.0
Alex5763,238430,True,2013,1.0
sirscope,251570,True,2015,2.0
watters81,259080,True,2013,2.0
watters81,248820,True,2014,2.0
watters81,230410,True,2013,2.0
76561198092998604,296470,True,2015,2.0
skauldrich,31280,True,2015,2.0
76561198132717938,40800,False,2015,2.0
76561198132717938,322170,True,2015,2.0
76561198132717938,327890,True,2015,2.0
probablydead,333930,True,2015,2.0
SassyGod,377160,True,2015,2.0
SassyGod,730,True,2014,2.0
76561198071907118,4000,True,2014,2.0
76561198043608225,264710,True,2015,2.0
76561198075626434,234140,True,2015,0.0
76561198075626434,211420,True,2015,0.0
6738497298564377854673421,250900,True,2015,1.0
laygittlefiggernaggot,4000,True,2014,2.0
Skippy333,203140,True,2015,2.0
Skippy333,35720,True,2015,2.0
Skippy333,12200,True,2015,2.0
SkittleRage,240,True,2014,0.0
SkittleRage,57300,True,2014,0.0
SkittleRage,230410,True,2014,0.0
326759263846544,243870,False,2014,2.0
SKOOOTA,211820,True,2014,2.0
SKOOOTA,247240,True,2014,2.0
SKOOOTA,269030,True,2014,2.0
SKOOOTA,253350,True,2014,2.0
BenjaminoLordo,236850,True,2014,1.0
Sotrung,8870,True,2013,1.0
skyheat,274170,True,2015,1.0
skyheat,218620,False,2014,1.0
Tom_scroy,22380,True,2014,0.0
76561198091512618,388090,True,2015,2.0
76561198091512618,440,True,2014,2.0
BicepsAreGoneJustLikeSkins,4000,True,2014,2.0
76561198058919153,261640,True,2014,2.0
76561198058919153,330830,True,2014,2.0
xXSlimySlimeXx,319510,True,2015,2.0
SomeGuyThatPlaysGames,230410,False,2015,2.0
SomeGuyThatPlaysGames,55230,True,2014,2.0
SomeGuyThatPlaysGames,244850,True,2014,2.0
wowsteamid,383080,True,2015,2.0
76561198078767295,730,True,2015,2.0
Alex117Alex,236850,True,2014,0.0
headfullofsmeg,10180,True,2015,2.0
76561198088947777,223470,True,2013,2.0
76561198088947777,221260,True,2013,2.0
RegularSmokeyJoe,48700,True,2014,2.0
brownscarf,440,True,2013,2.0
5400540054005400,4570,True,2013,1.0
5400540054005400,202090,True,2014,1.0
5400540054005400,4700,True,2013,1.0
Soulstealers,72850,False,2015,2.0
Soulstealers,222880,True,2014,2.0
76561197990027470,219640,True,2013,1.0
76561198040602090,301520,True,2014,0.0
76561198040602090,239820,True,2014,0.0
76561198040602090,6060,True,2013,0.0
76561198062125305,369580,True,2015,2.0
76561198062125305,219740,True,2014,2.0
SneakyPete9,346110,True,2015,2.0
SneakyPete9,65980,False,2015,2.0
76561198072527585,230410,True,2014,2.0
Sniper64824,224600,True,2013,1.0
Sniper64824,247730,True,2014,1.0
76561198077731258,440,True,2014,2.0
goddamnterrorists,322070,True,2015,2.0
76561198057253097,730,False,2015,2.0
swagatron2000,48700,True,2014,2.0
76561198014530333,221100,False,2015,1.0
76561198014530333,312530,True,2015,1.0
76561198072852555,34830,False,2015,0.0
76561198057919602,211420,False,2014,0.0
76561198096332661,440,True,2014,2.0
SOH123,104900,True,2014,2.0
SOH123,209000,True,2013,2.0
76561198090478432,242920,True,2015,2.0
kamakze751,238430,True,2014,2.0
kamakze751,207230,True,2015,2.0
kamakze751,239070,True,2015,2.0
kamakze751,4000,True,2014,2.0
76561198074445285,8500,True,2015,2.0
GERDAGUFERSD,4000,True,2015,1.0
76561198045389453,214770,False,2014,2.0
Sopa00,304930,True,2014,0.0
76561198060894699,248350,True,2014,2.0
SorenTheOwl,218620,False,2015,2.0
SorenTheOwl,417860,True,2015,2.0
SorenTheOwl,236390,True,2015,2.0
psychologicalwarfareinmyhead,331470,True,2015,0.0
Colidos,200210,True,2014,2.0
Soskii,301520,True,2015,2.0
ohyeahpunk,296150,False,2014,0.0
76561198074688122,253710,False,2014,2.0
Nargoord,19900,False,2015,2.0
Nargoord,55230,True,2015,2.0
Nargoord,265630,True,2015,2.0
Soviet_Steve,357480,False,2015,2.0
76561198001078133,374570,True,2015,1.0
76561198060425303,329950,False,2015,2.0
yoshipowerz,377160,True,2015,0.0
76561198033982370,208650,False,2015,2.0
76561198072632724,301520,False,2015,0.0
76561198072632724,271570,True,2014,0.0
76561198072632724,250900,True,2015,0.0
SpamIrwin,377160,True,2015,2.0
76561198080103160,218620,False,2015,0.0
76561198080103160,55230,True,2014,0.0
76561198080103160,218230,False,2015,0.0
spartaaagh,206480,True,2013,2.0
spartaaagh,238240,False,2014,2.0
spartaaagh,570,False,2015,2.0
alexmr19,306020,True,2014,2.0
shawshank12,218620,False,2015,2.0
SpazCamel,570,True,2013,1.0
76561198042961691,8870,True,2015,2.0
Sp3ctre,34900,True,2014,0.0
Sp3ctre,252950,True,2015,0.0
kicking_ass_for_the_lord,49520,True,2013,2.0
76561198099295859,313340,True,2015,2.0
thespicyguy,417860,True,2015,2.0
76561198070565987,224480,True,2014,1.0
76561198070565987,49520,True,2014,1.0
py6Spider,323500,True,2014,2.0
76561198089331221,236390,True,2014,2.0
QUIT_YOUR_LAZY_ASS_JOB,241600,True,2014,2.0
QUIT_YOUR_LAZY_ASS_JOB,570,True,2014,2.0
QUIT_YOUR_LAZY_ASS_JOB,230410,True,2013,2.0
76561198035538775,209650,True,2014,1.0
ironchefspook,35450,True,2013,1.0
ironchefspook,107410,True,2013,1.0
76561198043562907,218230,True,2014,2.0
atomiclukai,292120,True,2014,0.0
atomiclukai,402180,True,2015,0.0
atomiclukai,204300,True,2014,0.0
76561198079518166,273110,False,2015,0.0
spudcake,730,True,2015,2.0
76561198073873333,4000,True,2013,2.0
